card_name,set,set_name,modern,usd,eur
Goblin Commando,s99,Starter 1999,not_legal,1.79,2.49
Goblin General,s99,Starter 1999,not_legal,4.99,4.48
Goblin Lore,s99,Starter 1999,legal,25.65,20.59
Goblin Settler,s99,Starter 1999,not_legal,45.01,50.48
Grim Tutor,s99,Starter 1999,not_legal,225.99,164.38
Last Chance,s99,Starter 1999,not_legal,4.23,4.67
Loyal Sentry,s99,Starter 1999,legal,1.36,3.37
Piracy,s99,Starter 1999,not_legal,13.03,10.85
Righteous Fury,s99,Starter 1999,not_legal,3.49,5.49
Sleight of Hand,s99,Starter 1999,legal,5.99,4.25
Stream of Acid,s99,Starter 1999,not_legal,2.49,3.07
Summer Bloom,s99,Starter 1999,banned,2.97,4.42
Thunder Dragon,s99,Starter 1999,not_legal,6.49,13.13
Time Warp,s99,Starter 1999,legal,14.85,10.25
Wood Elves,s99,Starter 1999,legal,2.75,2.99
Academy Rector,uds,Urza's Destiny,not_legal,69.99,45.78
Attrition,uds,Urza's Destiny,not_legal,5.99,4.16
Aura Thief,uds,Urza's Destiny,not_legal,9.99,6.61
Carnival of Souls,uds,Urza's Destiny,not_legal,3.99,3.78
Donate,uds,Urza's Destiny,not_legal,7.99,6.70
Elvish Piper,uds,Urza's Destiny,legal,3.99,3.10
Masticore,uds,Urza's Destiny,not_legal,4.59,2.57
Metalworker,uds,Urza's Destiny,not_legal,49.99,36.74
Opalescence,uds,Urza's Destiny,not_legal,24.99,15.89
Opposition,uds,Urza's Destiny,not_legal,3.99,3.18
Pattern of Rebirth,uds,Urza's Destiny,not_legal,4.49,3.07
Powder Keg,uds,Urza's Destiny,not_legal,4.27,4.03
Repercussion,uds,Urza's Destiny,not_legal,9.49,3.67
Replenish,uds,Urza's Destiny,not_legal,54.99,40.02
"Rofellos, Llanowar Emissary",uds,Urza's Destiny,not_legal,17.99,16.37
Thran Dynamo,uds,Urza's Destiny,not_legal,4.99,2.80
Treachery,uds,Urza's Destiny,not_legal,28.99,24.49
Urza's Incubator,uds,Urza's Destiny,not_legal,9.99,6.94
Yavimaya Hollow,uds,Urza's Destiny,not_legal,34.99,30.36
Yawgmoth's Bargain,uds,Urza's Destiny,not_legal,7.99,5.10
Ambition's Cost,ptk,Portal Three Kingdoms,legal,5.49,2.29
Balance of Power,ptk,Portal Three Kingdoms,legal,7.34,5.26
Borrowing the East Wind,ptk,Portal Three Kingdoms,not_legal,20.99,8.92
Burning of Xinye,ptk,Portal Three Kingdoms,not_legal,41.01,18.00
"Cao Cao, Lord of Wei",ptk,Portal Three Kingdoms,not_legal,9.49,5.35
"Cao Ren, Wei Commander",ptk,Portal Three Kingdoms,not_legal,13.24,11.46
Capture of Jingzhou,ptk,Portal Three Kingdoms,not_legal,291.75,164.00
Control of the Court,ptk,Portal Three Kingdoms,not_legal,41.98,22.61
Corrupt Court Official,ptk,Portal Three Kingdoms,not_legal,6.99,4.21
"Diaochan, Artful Beauty",ptk,Portal Three Kingdoms,not_legal,34.99,15.99
"Dong Zhou, the Tyrant",ptk,Portal Three Kingdoms,not_legal,65.51,24.30
Eightfold Maze,ptk,Portal Three Kingdoms,not_legal,6.74,5.78
Empty City Ruse,ptk,Portal Three Kingdoms,not_legal,7.01,4.89
Exhaustion,ptk,Portal Three Kingdoms,legal,8.60,4.95
False Defeat,ptk,Portal Three Kingdoms,not_legal,6.49,4.08
Fire Ambush,ptk,Portal Three Kingdoms,not_legal,5.99,3.76
Forest,ptk,Portal Three Kingdoms,legal,2.49,2.02
"Guan Yu's 1,000-Li March",ptk,Portal Three Kingdoms,not_legal,18.56,9.32
"Guan Yu, Sainted Warrior",ptk,Portal Three Kingdoms,not_legal,17.48,4.25
Heavy Fog,ptk,Portal Three Kingdoms,not_legal,8.48,3.31
"Huang Zhong, Shu General",ptk,Portal Three Kingdoms,not_legal,13.99,11.50
"Hua Tuo, Honored Physician",ptk,Portal Three Kingdoms,not_legal,16.36,9.87
Hunting Cheetah,ptk,Portal Three Kingdoms,not_legal,21.99,10.05
Imperial Recruiter,ptk,Portal Three Kingdoms,not_legal,179.99,53.69
Imperial Seal,ptk,Portal Three Kingdoms,not_legal,499.99,252.28
Kongming's Contraptions,ptk,Portal Three Kingdoms,not_legal,6.31,4.16
"Kongming, ""Sleeping Dragon""",ptk,Portal Three Kingdoms,not_legal,6.07,3.84
Lady Sun,ptk,Portal Three Kingdoms,not_legal,31.00,11.62
"Lady Zhurong, Warrior Queen",ptk,Portal Three Kingdoms,not_legal,30.81,11.13
"Liu Bei, Lord of Shu",ptk,Portal Three Kingdoms,not_legal,7.99,3.00
Lone Wolf,ptk,Portal Three Kingdoms,legal,3.99,2.12
Loyal Retainers,ptk,Portal Three Kingdoms,not_legal,39.99,30.00
"Lu Bu, Master-at-Arms",ptk,Portal Three Kingdoms,not_legal,20.99,8.85
"Lu Meng, Wu General",ptk,Portal Three Kingdoms,not_legal,18.06,9.90
"Lu Su, Wu Advisor",ptk,Portal Three Kingdoms,not_legal,18.99,6.43
"Lu Xun, Scholar General",ptk,Portal Three Kingdoms,not_legal,6.99,3.24
"Ma Chao, Western Warrior",ptk,Portal Three Kingdoms,not_legal,30.00,10.39
Marshaling the Troops,ptk,Portal Three Kingdoms,not_legal,20.29,9.32
"Meng Huo, Barbarian King",ptk,Portal Three Kingdoms,not_legal,32.49,16.82
Mountain,ptk,Portal Three Kingdoms,legal,3.49,2.67
Overwhelming Forces,ptk,Portal Three Kingdoms,not_legal,46.87,19.74
"Pang Tong, ""Young Phoenix""",ptk,Portal Three Kingdoms,not_legal,25.99,6.50
Ravages of War,ptk,Portal Three Kingdoms,not_legal,199.99,78.18
Ravaging Horde,ptk,Portal Three Kingdoms,not_legal,11.99,9.99
Relentless Assault,ptk,Portal Three Kingdoms,legal,49.99,11.07
Riding the Dilu Horse,ptk,Portal Three Kingdoms,not_legal,93.92,40.04
Rolling Earthquake,ptk,Portal Three Kingdoms,not_legal,64.33,27.52
Shu Soldier-Farmers,ptk,Portal Three Kingdoms,not_legal,1.99,2.01
"Sima Yi, Wei Field Marshal",ptk,Portal Three Kingdoms,not_legal,9.99,3.96
Slashing Tiger,ptk,Portal Three Kingdoms,not_legal,13.97,5.12
Spoils of Victory,ptk,Portal Three Kingdoms,not_legal,4.49,4.47
Stolen Grain,ptk,Portal Three Kingdoms,not_legal,23.99,5.95
Stone Catapult,ptk,Portal Three Kingdoms,not_legal,7.51,3.00
Strategic Planning,ptk,Portal Three Kingdoms,legal,11.97,5.92
"Sun Ce, Young Conquerer",ptk,Portal Three Kingdoms,not_legal,31.06,14.20
"Sun Quan, Lord of Wu",ptk,Portal Three Kingdoms,not_legal,18.99,6.41
Taoist Hermit,ptk,Portal Three Kingdoms,not_legal,4.19,4.07
Taoist Mystic,ptk,Portal Three Kingdoms,not_legal,4.53,6.36
Taunting Challenge,ptk,Portal Three Kingdoms,not_legal,6.99,6.94
Three Visits,ptk,Portal Three Kingdoms,not_legal,79.99,37.98
Warrior's Oath,ptk,Portal Three Kingdoms,not_legal,51.59,26.12
Wei Night Raiders,ptk,Portal Three Kingdoms,not_legal,8.99,4.66
Wolf Pack,ptk,Portal Three Kingdoms,not_legal,44.99,23.52
Wu Spy,ptk,Portal Three Kingdoms,not_legal,5.79,3.87
"Xiahou Dun, the One-Eyed",ptk,Portal Three Kingdoms,not_legal,99.99,49.34
"Xun Yu, Wei Advisor",ptk,Portal Three Kingdoms,not_legal,11.97,7.73
Yellow Scarves General,ptk,Portal Three Kingdoms,not_legal,6.49,5.47
"Yuan Shao, the Indecisive",ptk,Portal Three Kingdoms,not_legal,34.99,16.02
"Zhang Fei, Fierce Warrior",ptk,Portal Three Kingdoms,not_legal,48.23,18.50
"Zhang He, Wei General",ptk,Portal Three Kingdoms,not_legal,29.97,14.58
"Zhang Liao, Hero of Hefei",ptk,Portal Three Kingdoms,not_legal,13.79,9.46
"Zhao Zilong, Tiger General",ptk,Portal Three Kingdoms,not_legal,18.76,11.50
"Zhou Yu, Chief Commander",ptk,Portal Three Kingdoms,not_legal,11.15,8.95
"Zhuge Jin, Wu Strategist",ptk,Portal Three Kingdoms,not_legal,25.13,14.98
Zodiac Dragon,ptk,Portal Three Kingdoms,not_legal,277.66,78.81
Zodiac Horse,ptk,Portal Three Kingdoms,not_legal,5.25,7.56
Zodiac Pig,ptk,Portal Three Kingdoms,not_legal,8.49,2.01
Zodiac Rat,ptk,Portal Three Kingdoms,not_legal,9.49,5.13
Zodiac Tiger,ptk,Portal Three Kingdoms,not_legal,6.75,3.00
"Zuo Ci, the Mocking Sage",ptk,Portal Three Kingdoms,not_legal,29.99,10.02
Adarkar Wastes,6ed,Classic Sixth Edition,legal,4.99,3.67
Armageddon,6ed,Classic Sixth Edition,not_legal,3.90,3.05
Ashnod's Altar,6ed,Classic Sixth Edition,not_legal,3.60,2.88
Birds of Paradise,6ed,Classic Sixth Edition,legal,8.09,4.14
Brushland,6ed,Classic Sixth Edition,legal,4.99,3.70
City of Brass,6ed,Classic Sixth Edition,legal,7.06,3.55
Enlightened Tutor,6ed,Classic Sixth Edition,not_legal,15.71,7.17
Karplusan Forest,6ed,Classic Sixth Edition,legal,3.49,3.09
Lord of Atlantis,6ed,Classic Sixth Edition,legal,6.72,5.14
Mystical Tutor,6ed,Classic Sixth Edition,not_legal,6.99,3.14
Sulfurous Springs,6ed,Classic Sixth Edition,legal,5.11,2.84
Underground River,6ed,Classic Sixth Edition,legal,3.49,2.15
Vampiric Tutor,6ed,Classic Sixth Edition,not_legal,42.13,20.75
Worldly Tutor,6ed,Classic Sixth Edition,not_legal,14.23,8.06
Wrath of God,6ed,Classic Sixth Edition,legal,6.20,3.62
Zombie Master,6ed,Classic Sixth Edition,not_legal,3.49,2.95
Crawlspace,ulg,Urza's Legacy,not_legal,6.17,4.01
Crop Rotation,ulg,Urza's Legacy,not_legal,1.99,2.15
Defense Grid,ulg,Urza's Legacy,legal,10.99,4.76
Defense of the Heart,ulg,Urza's Legacy,not_legal,15.99,7.44
Deranged Hermit,ulg,Urza's Legacy,not_legal,8.99,7.09
Goblin Welder,ulg,Urza's Legacy,not_legal,2.99,2.28
Grim Monolith,ulg,Urza's Legacy,not_legal,109.99,78.96
Karmic Guide,ulg,Urza's Legacy,not_legal,2.94,2.07
Memory Jar,ulg,Urza's Legacy,not_legal,24.99,17.89
No Mercy,ulg,Urza's Legacy,not_legal,19.18,12.52
Palinchron,ulg,Urza's Legacy,not_legal,34.99,21.04
Quicksilver Amulet,ulg,Urza's Legacy,legal,5.99,3.86
"Radiant, Archangel",ulg,Urza's Legacy,not_legal,3.49,2.09
Second Chance,ulg,Urza's Legacy,not_legal,5.99,4.00
Memory Lapse,g99,Judge Gift Cards 1999,not_legal,5.60,5.19
Armageddon,ath,Anthologies,not_legal,3.49,2.24
Brushland,ath,Anthologies,legal,3.49,4.59
Lightning Bolt,ath,Anthologies,legal,4.09,2.79
Pendelhaven,ath,Anthologies,legal,3.99,4.80
Strip Mine,ath,Anthologies,not_legal,18.37,11.47
Angelic Chorus,usg,Urza's Saga,legal,2.79,2.22
Argothian Enchantress,usg,Urza's Saga,not_legal,16.49,6.42
Back to Basics,usg,Urza's Saga,not_legal,87.00,45.60
"Barrin, Master Wizard",usg,Urza's Saga,not_legal,3.49,3.56
Carpet of Flowers,usg,Urza's Saga,not_legal,9.82,4.49
Catastrophe,usg,Urza's Saga,not_legal,4.94,2.95
Contamination,usg,Urza's Saga,not_legal,17.99,10.16
Energy Field,usg,Urza's Saga,not_legal,8.16,4.40
Exploration,usg,Urza's Saga,not_legal,29.99,18.85
Fluctuator,usg,Urza's Saga,not_legal,5.49,6.08
Gaea's Cradle,usg,Urza's Saga,not_legal,386.36,227.87
Gamble,usg,Urza's Saga,not_legal,10.99,7.35
Gilded Drake,usg,Urza's Saga,not_legal,54.99,35.96
Goblin Lackey,usg,Urza's Saga,not_legal,15.77,8.13
Greater Good,usg,Urza's Saga,legal,7.99,5.98
Great Whale,usg,Urza's Saga,not_legal,8.49,3.62
"Karn, Silver Golem",usg,Urza's Saga,not_legal,13.99,8.69
Lifeline,usg,Urza's Saga,not_legal,13.99,10.15
Morphling,usg,Urza's Saga,not_legal,8.99,7.58
Oppression,usg,Urza's Saga,not_legal,7.49,4.14
Phyrexian Tower,usg,Urza's Saga,not_legal,49.99,37.07
Serra's Sanctum,usg,Urza's Saga,not_legal,129.99,96.08
Show and Tell,usg,Urza's Saga,not_legal,19.62,15.15
Smokestack,usg,Urza's Saga,not_legal,5.99,3.14
Sneak Attack,usg,Urza's Saga,not_legal,26.99,20.53
Temporal Aperture,usg,Urza's Saga,not_legal,9.99,4.14
Time Spiral,usg,Urza's Saga,not_legal,67.99,58.66
Tolarian Academy,usg,Urza's Saga,not_legal,59.99,43.33
Worship,usg,Urza's Saga,legal,8.64,5.66
Yawgmoth's Will,usg,Urza's Saga,not_legal,79.99,44.22
Ashnod's Coupon,ugl,Unglued,not_legal,6.54,2.71
B.F.M. (Big Furry Monster),ugl,Unglued,not_legal,3.49,2.87
B.F.M. (Big Furry Monster),ugl,Unglued,not_legal,3.99,2.87
Blacker Lotus,ugl,Unglued,not_legal,5.59,5.41
Forest,ugl,Unglued,legal,6.94,3.65
Island,ugl,Unglued,legal,7.99,4.00
Jack-in-the-Mox,ugl,Unglued,not_legal,3.99,4.59
Mountain,ugl,Unglued,legal,5.47,3.11
Plains,ugl,Unglued,legal,4.99,2.80
"Strategy, Schmategy",ugl,Unglued,not_legal,6.73,4.47
Swamp,ugl,Unglued,legal,5.80,2.79
Cataclysm,exo,Exodus,not_legal,4.49,4.23
City of Traitors,exo,Exodus,not_legal,266.64,171.74
Coat of Arms,exo,Exodus,legal,8.61,4.18
"Ertai, Wizard Adept",exo,Exodus,not_legal,12.99,5.62
Hatred,exo,Exodus,not_legal,17.99,13.60
Manabond,exo,Exodus,not_legal,5.49,2.72
Mind Over Matter,exo,Exodus,not_legal,25.99,19.65
Oath of Druids,exo,Exodus,not_legal,1.99,2.17
Oath of Ghouls,exo,Exodus,not_legal,4.99,2.46
Reconnaissance,exo,Exodus,not_legal,7.99,3.67
Recurring Nightmare,exo,Exodus,not_legal,21.99,19.12
Seismic Assault,exo,Exodus,legal,3.99,2.06
Sphere of Resistance,exo,Exodus,not_legal,22.21,13.41
Spike Weaver,exo,Exodus,not_legal,7.99,6.82
Survival of the Fittest,exo,Exodus,not_legal,99.99,62.08
Burgeoning,sth,Stronghold,not_legal,7.78,3.79
Constant Mists,sth,Stronghold,not_legal,7.99,3.73
Crystalline Sliver,sth,Stronghold,not_legal,3.19,2.72
Dream Halls,sth,Stronghold,not_legal,20.99,12.16
Ensnaring Bridge,sth,Stronghold,legal,44.01,32.78
Grave Pact,sth,Stronghold,legal,11.99,7.76
Intruder Alarm,sth,Stronghold,legal,7.77,5.19
Mogg Infestation,sth,Stronghold,not_legal,7.02,3.05
Mox Diamond,sth,Stronghold,not_legal,219.99,129.25
Ruination,sth,Stronghold,not_legal,3.99,2.59
Sliver Queen,sth,Stronghold,not_legal,63.84,38.60
Thalakos Deceiver,sth,Stronghold,not_legal,3.49,3.18
Volrath's Shapeshifter,sth,Stronghold,not_legal,3.99,2.35
Volrath's Stronghold,sth,Stronghold,not_legal,54.65,39.69
Gaea's Cradle,jgp,Judge Gift Cards 1998,not_legal,1050.00,620.00
Lightning Bolt,jgp,Judge Gift Cards 1998,legal,253.72,390.00
Stroke of Genius,jgp,Judge Gift Cards 1998,not_legal,21.59,8.91
Altar of Dementia,tmp,Tempest,not_legal,4.98,2.69
Aluren,tmp,Tempest,not_legal,24.99,22.75
Ancient Tomb,tmp,Tempest,not_legal,41.99,27.00
Apocalypse,tmp,Tempest,not_legal,4.99,2.95
Choke,tmp,Tempest,legal,2.99,2.80
Coffin Queen,tmp,Tempest,not_legal,6.36,3.63
Corpse Dance,tmp,Tempest,not_legal,9.99,7.08
Cursed Scroll,tmp,Tempest,not_legal,10.99,9.54
Earthcraft,tmp,Tempest,not_legal,59.70,39.72
"Eladamri, Lord of Leaves",tmp,Tempest,not_legal,21.99,15.00
Grindstone,tmp,Tempest,not_legal,9.02,6.82
Helm of Possession,tmp,Tempest,not_legal,3.49,2.22
Humility,tmp,Tempest,not_legal,39.99,26.51
Intuition,tmp,Tempest,not_legal,59.99,41.63
Jet Medallion,tmp,Tempest,not_legal,8.62,4.17
Living Death,tmp,Tempest,not_legal,3.49,2.94
Lotus Petal,tmp,Tempest,not_legal,8.21,4.79
Meditate,tmp,Tempest,not_legal,7.49,5.66
Mirri's Guile,tmp,Tempest,not_legal,24.99,17.27
Pearl Medallion,tmp,Tempest,not_legal,4.63,2.50
Propaganda,tmp,Tempest,not_legal,6.99,3.28
Reanimate,tmp,Tempest,not_legal,24.00,18.58
Recycle,tmp,Tempest,not_legal,3.49,2.80
Reflecting Pool,tmp,Tempest,legal,14.47,8.85
Ruby Medallion,tmp,Tempest,not_legal,7.99,5.45
Sapphire Medallion,tmp,Tempest,not_legal,8.48,5.12
Sarcomancy,tmp,Tempest,not_legal,2.36,2.41
Scroll Rack,tmp,Tempest,not_legal,51.38,20.99
Static Orb,tmp,Tempest,not_legal,6.99,3.53
Time Warp,tmp,Tempest,legal,13.99,10.48
Wasteland,tmp,Tempest,not_legal,36.51,23.65
Abeyance,wth,Weatherlight,not_legal,6.98,2.62
Ancestral Knowledge,wth,Weatherlight,not_legal,6.81,4.63
Bone Dancer,wth,Weatherlight,not_legal,3.83,2.91
Bubble Matrix,wth,Weatherlight,not_legal,5.99,3.64
Debt of Loyalty,wth,Weatherlight,not_legal,4.49,4.20
Doomsday,wth,Weatherlight,not_legal,1.99,2.21
Firestorm,wth,Weatherlight,not_legal,14.99,13.16
Gemstone Mine,wth,Weatherlight,legal,7.86,4.20
Goblin Bomb,wth,Weatherlight,not_legal,8.49,4.37
Lotus Vale,wth,Weatherlight,not_legal,19.99,13.61
Mana Web,wth,Weatherlight,not_legal,11.99,8.88
Null Rod,wth,Weatherlight,not_legal,39.99,23.16
Peacekeeper,wth,Weatherlight,not_legal,16.99,10.62
Pendrell Mists,wth,Weatherlight,not_legal,14.99,8.97
Scorched Ruins,wth,Weatherlight,not_legal,15.99,11.02
Well of Knowledge,wth,Weatherlight,not_legal,3.49,2.03
Winding Canyons,wth,Weatherlight,not_legal,14.99,16.68
Alabaster Dragon,por,Portal,not_legal,1.99,2.20
Armageddon,por,Portal,not_legal,6.99,3.95
Cloud Dragon,por,Portal,not_legal,2.19,4.67
Cruel Bargain,por,Portal,not_legal,6.72,4.79
Cruel Tutor,por,Portal,not_legal,39.06,17.99
Devastation,por,Portal,not_legal,20.14,15.06
Ebon Dragon,por,Portal,not_legal,2.87,3.59
Fire Dragon,por,Portal,not_legal,4.13,5.13
Gift of Estates,por,Portal,legal,3.25,2.35
Last Chance,por,Portal,not_legal,4.78,4.33
Mercenary Knight,por,Portal,not_legal,2.49,2.60
Natural Order,por,Portal,not_legal,14.53,12.80
Personal Tutor,por,Portal,not_legal,17.99,10.87
Pyroclasm,por,Portal,legal,3.99,2.26
Summer Bloom,por,Portal,banned,1.99,2.40
Sylvan Tutor,por,Portal,not_legal,49.99,28.06
Winds of Change,por,Portal,not_legal,12.13,7.19
Wood Elves,por,Portal,legal,5.37,3.48
Wrath of God,por,Portal,legal,9.56,6.79
Adarkar Wastes,5ed,Fifth Edition,legal,4.99,3.02
Armageddon,5ed,Fifth Edition,not_legal,3.42,2.13
Ashnod's Altar,5ed,Fifth Edition,not_legal,4.22,2.43
Birds of Paradise,5ed,Fifth Edition,legal,7.54,4.94
Brushland,5ed,Fifth Edition,legal,5.99,4.26
City of Brass,5ed,Fifth Edition,legal,6.99,3.24
Hurkyl's Recall,5ed,Fifth Edition,legal,2.92,2.80
Karplusan Forest,5ed,Fifth Edition,legal,3.49,2.49
Lord of Atlantis,5ed,Fifth Edition,legal,7.33,5.12
Mana Vault,5ed,Fifth Edition,not_legal,26.99,16.22
Meekstone,5ed,Fifth Edition,not_legal,5.05,2.58
Necropotence,5ed,Fifth Edition,not_legal,6.54,3.28
Stasis,5ed,Fifth Edition,not_legal,4.59,2.75
Sulfurous Springs,5ed,Fifth Edition,legal,4.61,2.63
Sylvan Library,5ed,Fifth Edition,not_legal,22.59,11.45
Winds of Change,5ed,Fifth Edition,not_legal,5.49,2.40
Winter Orb,5ed,Fifth Edition,not_legal,4.08,3.31
Wrath of God,5ed,Fifth Edition,legal,5.87,3.71
Zombie Master,5ed,Fifth Edition,not_legal,3.92,2.74
Anvil of Bogardan,vis,Visions,not_legal,17.99,9.26
Breathstealer's Crypt,vis,Visions,not_legal,3.99,2.22
City of Solitude,vis,Visions,not_legal,16.99,11.19
Desertion,vis,Visions,not_legal,2.44,2.06
Femeref Enchantress,vis,Visions,not_legal,12.99,10.37
Natural Order,vis,Visions,not_legal,14.69,13.35
Necromancy,vis,Visions,not_legal,7.99,3.37
Quirion Ranger,vis,Visions,not_legal,3.94,3.76
Retribution of the Meek,vis,Visions,not_legal,11.99,10.29
Righteous War,vis,Visions,not_legal,1.99,3.59
Sands of Time,vis,Visions,not_legal,2.99,2.01
Squandered Resources,vis,Visions,not_legal,20.99,13.33
Teferi's Puzzle Box,vis,Visions,legal,6.79,2.49
Teferi's Realm,vis,Visions,not_legal,2.99,2.28
Tithe,vis,Visions,not_legal,11.99,10.42
Undiscovered Paradise,vis,Visions,not_legal,10.99,7.08
Vampiric Tutor,vis,Visions,not_legal,45.63,21.67
Cadaverous Bloom,mir,Mirage,not_legal,4.99,4.44
Chaosphere,mir,Mirage,not_legal,3.49,2.54
Circle of Despair,mir,Mirage,not_legal,4.49,2.05
Enlightened Tutor,mir,Mirage,not_legal,15.97,7.59
Frenetic Efreet,mir,Mirage,not_legal,4.49,2.57
Grim Feast,mir,Mirage,not_legal,2.99,2.35
Hall of Gemstone,mir,Mirage,not_legal,8.99,8.38
Lion's Eye Diamond,mir,Mirage,not_legal,209.99,155.08
Lure of Prey,mir,Mirage,not_legal,3.99,2.84
Mystical Tutor,mir,Mirage,not_legal,5.92,3.10
Natural Balance,mir,Mirage,not_legal,2.49,2.76
Null Chamber,mir,Mirage,not_legal,2.79,2.93
Phyrexian Dreadnought,mir,Mirage,not_legal,29.79,21.24
Reparations,mir,Mirage,not_legal,3.99,3.11
Seeds of Innocence,mir,Mirage,not_legal,3.99,3.05
Shallow Grave,mir,Mirage,not_legal,19.75,16.64
"Shauku, Endbringer",mir,Mirage,not_legal,2.99,3.05
Teferi's Isle,mir,Mirage,not_legal,4.99,2.18
Wellspring,mir,Mirage,not_legal,2.49,2.18
Worldly Tutor,mir,Mirage,not_legal,15.02,7.36
Zirilan of the Claw,mir,Mirage,not_legal,4.99,5.19
Elvish Spirit Guide,all,Alliances,not_legal,4.99,3.74
Force of Will,all,Alliances,not_legal,76.62,46.91
Helm of Obedience,all,Alliances,not_legal,29.99,23.31
Kaysa,all,Alliances,not_legal,5.99,2.45
Kjeldoran Outpost,all,Alliances,not_legal,8.49,8.43
Lake of the Dead,all,Alliances,not_legal,39.99,28.09
Phelddagrif,all,Alliances,not_legal,7.99,3.96
Phyrexian Devourer,all,Alliances,not_legal,5.99,5.28
Shield Sphere,all,Alliances,not_legal,5.49,3.94
Soldevi Excavations,all,Alliances,not_legal,9.43,11.40
Thawing Glaciers,all,Alliances,not_legal,24.99,17.50
Thought Lash,all,Alliances,not_legal,2.49,2.62
Varchild's War-Riders,all,Alliances,not_legal,5.99,4.28
Didgeridoo,hml,Homelands,not_legal,4.99,3.23
Koskun Falls,hml,Homelands,not_legal,5.99,5.02
Wall of Kelp,hml,Homelands,not_legal,9.99,6.43
Ashnod's Altar,chr,Chronicles,not_legal,2.58,2.24
Blood Moon,chr,Chronicles,legal,19.72,18.11
City of Brass,chr,Chronicles,legal,9.49,9.10
Concordant Crossroads,chr,Chronicles,not_legal,15.56,10.71
Adarkar Wastes,ice,Ice Age,legal,6.43,4.67
Altar of Bone,ice,Ice Age,not_legal,9.60,6.33
Brushland,ice,Ice Age,legal,4.49,3.97
Illusions of Grandeur,ice,Ice Age,not_legal,10.88,11.05
Karplusan Forest,ice,Ice Age,legal,3.99,2.75
Mudslide,ice,Ice Age,not_legal,2.54,2.95
Mystic Remora,ice,Ice Age,not_legal,2.47,2.34
Necropotence,ice,Ice Age,not_legal,7.99,4.85
Snow-Covered Island,ice,Ice Age,legal,3.42,2.49
Sulfurous Springs,ice,Ice Age,legal,5.98,3.55
Underground River,ice,Ice Age,legal,4.59,3.06
Birds of Paradise,4ed,Fourth Edition,legal,9.36,4.65
Hurkyl's Recall,4ed,Fourth Edition,legal,2.50,2.64
Land Tax,4ed,Fourth Edition,not_legal,21.99,12.01
Lightning Bolt,4ed,Fourth Edition,legal,2.90,2.39
Lord of Atlantis,4ed,Fourth Edition,legal,7.42,4.81
Mana Vault,4ed,Fourth Edition,not_legal,25.90,15.58
Meekstone,4ed,Fourth Edition,not_legal,7.25,2.91
Mind Twist,4ed,Fourth Edition,not_legal,3.48,2.90
Stasis,4ed,Fourth Edition,not_legal,4.33,2.17
Strip Mine,4ed,Fourth Edition,not_legal,19.21,8.31
Sylvan Library,4ed,Fourth Edition,not_legal,21.83,11.59
Winds of Change,4ed,Fourth Edition,not_legal,5.23,3.44
Winter Orb,4ed,Fourth Edition,not_legal,4.08,3.04
Wrath of God,4ed,Fourth Edition,legal,6.48,3.47
Zombie Master,4ed,Fourth Edition,not_legal,3.53,2.54
Aeolipile,fem,Fallen Empires,not_legal,1.99,2.53
Elvish Farmer,fem,Fallen Empires,not_legal,3.99,4.81
Rainbow Vale,fem,Fallen Empires,not_legal,3.99,4.32
Amnesia,drk,The Dark,not_legal,1.49,2.33
Apprentice Wizard,drk,The Dark,not_legal,2.29,3.12
Ball Lightning,drk,The Dark,legal,23.65,27.32
Blood Moon,drk,The Dark,legal,69.70,80.62
City of Shadows,drk,The Dark,not_legal,25.99,23.68
Cleansing,drk,The Dark,not_legal,7.99,8.26
Dance of Many,drk,The Dark,not_legal,2.73,3.87
Eater of the Dead,drk,The Dark,not_legal,7.88,8.61
Elves of Deep Shadow,drk,The Dark,legal,5.99,5.98
Eternal Flame,drk,The Dark,not_legal,6.35,6.16
